uid,gender,status,statusUpdatedAt,statusPrevious,age,areaCode,state,recurrence,activation_date,end_portability_date,current_package,clients_duration,main_line
52e5GG3NKDZJKZR0ZFtgrl4mefR2,feminino,canceled,2020-12-31,cancelRequested,25,11.0,SP,weekly,2020-09-03,,customPackage,3.0,No
537d0UhbxoU8neNk9VzlH2tGijs2,feminino,paused,2021-03-07,paymentFailedSubscription,52,11.0,SP,monthly,2021-02-04,,customPackage,1.0,No
54c0yAs2fbRbblrCBGjYgZ0drBW2,masculino,paused,2021-02-02,paymentFailedSubscription,37,11.0,SP,weekly,2020-07-25,2020-07-27,customPackage,7.0,Yes
56ADwdyv0NeECov1mr6RnVX5YLq1,masculino,paused,2021-03-08,paymentFailedSubscription,24,11.0,SP,monthly,2020-09-29,,customPackage,6.0,No
57Hoc0IISDSdyXT0gj98oNN0PoH2,não binário,canceled,2021-03-03,cancelRequested,25,12.0,SP,weekly,2020-10-26,,customPackage,5.0,No
59txflSoOmV1yfmAegUqzzBvZBp1,feminino,active,2021-02-23,paused,32,11.0,SP,monthly,2020-09-22,,customPackage,5.0,No
5AUlFeAMn2YhOxQQ1U509knd4jL2,masculino,canceled,2021-01-28,cancelRequested,34,11.0,SP,weekly,2020-09-02,,customPackage,4.0,No
5AmhoYopbNYvGpwV4DZ1GI3aBpE2,masculino,paused,2020-12-09,paymentFailedSubscription,19,11.0,SP,weekly,2020-11-04,2020-11-07,customPackage,1.0,Yes
5CILno9UXjT0enn1EJ1i0e3HCZY2,masculino,canceled,2021-02-19,cancelRequested,29,13.0,SP,weekly,2020-10-28,,customPackage,4.0,No
5CKLm2SKGdZeU8IbcvWNBuZLM9m1,feminino,canceled,2021-01-20,cancelRequested,23,19.0,SP,weekly,2020-08-27,2020-09-01,customPackage,5.0,Yes
5DazzM1q5wTCyWaSjZFhpAz6TTs1,masculino,canceled,2020-12-31,cancelRequested,29,19.0,SP,monthly,2020-11-19,,customPackage,1.0,No
5HR0o4ROzYcP9ogYPPenUulNdzU2,feminino,paused,2021-01-19,paymentFailedSubscription,41,11.0,SP,weekly,2021-01-09,,customPackage,0.0,No
5JAlaWMWwwd7JdvE3cfuORp2HXy1,masculino,canceled,2021-01-06,cancelRequested,21,11.0,SP,weekly,2020-06-01,,customPackage,7.0,No
5LaB9CuJtuPznZwkcszlzckqZJL2,feminino,canceled,2021-02-11,cancelRequested,63,19.0,SP,weekly,2020-09-18,,customPackage,5.0,No
5O6DZiTQgpTV6BIIunV88MGpfnx1,masculino,cancelRequested,2021-02-26,canceled,18,11.0,SP,weekly,2020-08-26,,customPackage,6.0,No
5Pb8EOZF6hZf360b5cpB9tknnKx2,masculino,cancelRequested,2021-03-02,paused,27,11.0,SP,monthly,2020-10-30,,customPackage,5.0,No
5QfsuBmyr6WlwD48eUpTG3o4qjH2,masculino,active,2021-03-06,paused,24,11.0,SP,monthly,2020-09-15,,customPackage,6.0,No
5SA47kbDMgOBlsvpHwmvIQtdaJt1,feminino,paused,2021-02-22,paymentFailedSubscription,26,19.0,SP,monthly,2020-11-19,,customPackage,3.0,No
5SDltjtuTUWn2BWSdYcW7eCKMxH3,masculino,paused,2021-01-14,paymentFailedSubscription,22,61.0,DF,weekly,2020-12-19,,customPackage,1.0,No
5aArOafrKhg16qCHzAbVrkr7Ck13,masculino,canceled,2021-03-04,cancelRequested,24,14.0,SP,monthly,2020-07-31,,customPackage,8.0,No
5aT7vShvGpg8TRB3DfrurdqqU3U2,masculino,canceled,2020-12-31,cancelRequested,23,11.0,SP,weekly,2020-09-05,,customPackage,3.0,No
5cnmVVBbqlPuSHk6snAINSr9BIf1,feminino,paused,2021-03-01,paymentFailedSubscription,37,17.0,SP,weekly,2021-02-19,2021-02-22,customPackage,1.0,Yes
5dUBiz0uOcWfhexP00YmWEQiXsk1,masculino,canceled,2020-12-25,cancelRequested,25,19.0,SP,weekly,2020-11-12,,customPackage,1.0,No
5hKodTPPs1aWlOcMgxoxXUdLjWe2,masculino,canceled,2020-12-18,cancelRequested,24,11.0,SP,monthly,2020-11-03,,customPackage,1.0,No
5iuu26VcFVUI1I8LtFNI0vqjzAS2,masculino,paused,2021-01-21,paymentFailedSubscription,23,11.0,SP,monthly,2020-10-28,,customPackage,3.0,No
5mVvGLPHhxPHGVTczktPJiaF9Ef2,masculino,active,2021-02-19,cancelRequested,25,11.0,SP,monthly,2020-08-27,,customPackage,6.0,No
5meTWjIY4CNv5whpk13ZitiySPU2,masculino,canceled,2021-01-11,cancelRequested,39,62.0,GO,weekly,2020-12-20,,customPackage,1.0,No
5qASQtluKAOGGcxaJ0OGhb7oNkI2,masculino,canceled,2021-03-06,cancelRequested,19,11.0,SP,weekly,2020-07-29,,customPackage,8.0,No
5qEdJqVVSUcGatoYP9H8vFGJIwh2,feminino,paused,2021-03-04,paymentFailedSubscription,26,16.0,SP,weekly,2020-08-03,,customPackage,7.0,No
5qeXLqF7FtbG8Y84r4OK7FD0PXL2,masculino,canceled,2021-02-26,cancelRequested,24,19.0,SP,weekly,2020-10-02,,customPackage,4.0,No
5rOWj5mnJfRLmyJsvD516E8JHOm2,masculino,canceled,2021-01-28,cancelRequested,30,11.0,SP,weekly,2020-09-17,,customPackage,4.0,No
5teCUs72hNfmjuEuynR7nhaLzxI2,masculino,canceled,2021-02-15,cancelRequested,28,11.0,SP,monthly,2021-01-02,,customPackage,1.0,No
5uGwVqyVXmfSJwJDS9PiEnXZNct1,masculino,active,2021-03-03,cancelRequested,35,11.0,SP,monthly,2020-08-01,,customPackage,7.0,No
5vQa1UDBNeha0P4clbzOuIdrSS72,masculino,canceled,2020-12-18,cancelRequested,33,11.0,SP,weekly,2020-09-28,2020-10-01,customPackage,3.0,Yes
5xLts4R4wKOaZLnea6e8mQhgWvQ2,feminino,cancelRequested,2021-02-27,paused,30,11.0,SP,weekly,2020-12-05,,customPackage,2.0,No
5yXs1lHmFXOXiRs1ybMIK7q7MMw2,feminino,canceled,2021-02-18,cancelRequested,25,11.0,SP,weekly,2020-09-06,,customPackage,5.0,No
5z6nrlCa5bVZAOMAKqmLi2Y3c682,masculino,paused,2020-12-10,paymentFailedSubscription,18,19.0,SP,weekly,2020-11-30,,customPackage,1.0,No
62Z43n49GshxP50vPQLQlA7Irmp1,feminino,paused,2021-02-24,paymentFailedSubscription,26,31.0,MG,weekly,2021-02-07,,customPackage,0.0,No
659jo8rgtIRVjhff7BjDwiZXXN13,masculino,cancelRequested,2021-02-21,paused,35,19.0,SP,weekly,2020-11-16,,customPackage,3.0,No
67dxX4RSDPfWUJShv8rghfxy5Sp2,masculino,cancelRequested,2021-02-22,paused,22,16.0,SP,weekly,2020-08-25,,customPackage,6.0,No
67mwDCufKiRudWSL5NLK5UcCuAc2,feminino,cancelRequested,2021-03-01,paused,30,19.0,SP,monthly,2020-10-29,,customPackage,5.0,No
6AvJj9QnACNkPtQoS2PKv8kNGnw1,masculino,cancelRequested,2021-02-24,paused,22,14.0,SP,weekly,2020-11-17,,customPackage,3.0,No
6HiBYOqrxzb4rKIdEOP3pWNDyke2,masculino,canceled,2021-02-27,cancelRequested,22,11.0,SP,weekly,2020-10-29,,customPackage,4.0,No
6J30QkFUEzTFAaNNdsM1TgAsAwo1,não binário,paused,2021-01-29,paymentFailedSubscription,22,12.0,SP,weekly,2020-10-23,,customPackage,3.0,No
6KuL6WFdkVWeWuECDjvDyI5nubH2,masculino,canceled,2020-12-31,cancelRequested,19,11.0,SP,weekly,2020-08-27,,customPackage,4.0,No
6S1j8NQyQrXirTBKKELeQl1d87m2,masculino,paused,2021-01-13,paymentFailedSubscription,33,12.0,SP,weekly,2020-12-06,,customPackage,1.0,No
6V96fPepsBgl68ByS6FqTINQI743,masculino,canceled,2020-12-18,cancelRequested,38,13.0,SP,weekly,2020-07-20,,customPackage,5.0,No
6VYwDuhhO5V5WG92ooGdiDJUiFI2,masculino,paused,2021-01-20,paymentFailedSubscription,20,11.0,SP,monthly,2020-12-17,2020-12-22,customPackage,1.0,Yes
6W4YAJWX98MF20x3LCTB4SrDsrN2,masculino,canceled,2020-12-31,cancelRequested,20,11.0,SP,weekly,2020-08-25,,customPackage,4.0,No
6WXE9mo2jhdqVOc1WzQoyyYehGF3,masculino,canceled,2021-02-27,cancelRequested,37,11.0,SP,weekly,2020-09-01,2020-09-04,customPackage,5.0,Yes
6WnicUhLL7Y2GvAT1xPegw58PnG3,masculino,canceled,2020-12-18,cancelRequested,26,11.0,SP,weekly,2020-09-02,,customPackage,3.0,No
6e3ZVHSfYOZBcLCnlB7dJfH1VUq1,masculino,active,2021-02-09,paused,29,11.0,SP,monthly,2020-10-26,,customPackage,4.0,No
6eJ6v64xByfc3iZH5G3K4VsTT0N2,masculino,canceled,2020-12-23,cancelRequested,21,19.0,SP,weekly,2020-09-09,,customPackage,3.0,No
6eJ9YQRX7CXNCU6J9BOXsGiAAEg1,feminino,paused,2021-01-02,paymentFailedSubscription,34,16.0,SP,monthly,2020-10-31,,customPackage,3.0,No
6fz2U465ByYvT41Jqj4LCRowJqu2,masculino,canceled,2021-01-05,cancelRequested,24,18.0,SP,weekly,2020-07-31,,customPackage,6.0,No
6hoh6DIO6odP5QSWs4aPRwvN35j2,masculino,active,2021-02-13,paused,26,64.0,GO,monthly,2021-01-02,,customPackage,1.0,No
6uK3E5GQV8bpO3kPECRcR5matJd2,masculino,canceled,2021-02-25,cancelRequested,28,62.0,GO,weekly,2020-11-03,,customPackage,3.0,No
76PbyOzo3FUA6QLHtNh3YwYT37n1,masculino,paused,2020-12-28,paymentFailedSubscription,28,14.0,SP,weekly,2020-12-18,,customPackage,0.0,No
78jZEVYQh2dvSnuusUEcSll30EO2,masculino,canceled,2021-02-18,cancelRequested,24,16.0,SP,weekly,2020-09-30,,customPackage,5.0,No
7AXYVYuDmAZzrt5o0Wu6GV2YIQ13,prefiro não dizer,paused,2020-12-27,paymentFailedSubscription,24,11.0,SP,weekly,2020-07-28,,customPackage,5.0,No
7AZVbcCdynb5QCGHXzFzAncyTiU2,masculino,canceled,2021-03-05,cancelRequested,32,62.0,GO,weekly,2020-11-28,2020-12-02,customPackage,4.0,Yes
7B7Rv5aH37cyvK3mjQ13ydFTjhf2,masculino,paused,2021-02-26,canceled,22,43.0,PR,monthly,2021-01-26,,customPackage,1.0,No
7CLOuH2oFIR9dCrwWjOfrUOQVNI2,feminino,paused,2021-03-04,paymentFailedSubscription,42,18.0,SP,monthly,2020-12-01,2020-12-04,customPackage,3.0,Yes
7Dmja2R3w3OfVFFnzfFQbeTxtuG3,masculino,paused,2021-01-18,paymentFailedSubscription,25,14.0,SP,monthly,2020-10-15,,customPackage,3.0,No
7GKro09SqlTEVVAB90Kv5he2aAn2,masculino,paused,2021-03-07,paymentFailedSubscription,25,19.0,SP,monthly,2020-10-10,2020-10-18,customPackage,5.0,Yes
7ISULLCFTPXLO7w3vVcTEkJQCFo2,feminino,canceled,2020-12-18,cancelRequested,27,12.0,SP,weekly,2020-11-06,,customPackage,1.0,No
7IuTKasvj6dmnuOHOKIHA5wVm2B2,masculino,paused,2021-02-05,paymentFailedSubscription,26,14.0,SP,weekly,2020-12-03,,customPackage,2.0,No
7KCivZrpzgPH9piESVGrQn5Ldy83,masculino,canceled,2021-02-16,cancelRequested,38,11.0,SP,weekly,2020-09-15,,customPackage,5.0,No
7L1m9ROVOoSzS3h1dSyVVIUDhsT2,masculino,canceled,2020-12-18,cancelRequested,21,18.0,SP,weekly,2020-09-03,,customPackage,3.0,No
7QqsYbsCapPQuGwocipxGDqdxgQ2,masculino,canceled,2021-03-07,cancelRequested,18,13.0,SP,weekly,2020-11-05,2020-11-10,customPackage,4.0,Yes
7S3wcKkyAvdtdZAlSOSeDME2hN03,masculino,canceled,2020-12-18,cancelRequested,25,14.0,SP,weekly,2020-11-05,,customPackage,1.0,No
7TrlpfXvdkdAoLYdRVQ3SWzR8dw1,masculino,paused,2021-01-30,paymentFailedSubscription,18,19.0,SP,weekly,2020-11-13,2020-11-18,customPackage,2.0,Yes
7VbTKDPtI7caJmt9IJBOpn8Dy6W2,masculino,canceled,2020-12-18,cancelRequested,29,13.0,SP,weekly,2020-07-29,,customPackage,5.0,No
7ZezM13oxPVLWcnZVGcxGmPhXEK2,feminino,canceled,2021-01-19,cancelRequested,34,12.0,SP,weekly,2020-09-29,,customPackage,4.0,No
7e8u2WEuOOfQqS5GxO2MwJ7BtMl2,masculino,paused,2021-02-10,paymentFailedSubscription,31,31.0,MG,weekly,2021-02-02,,customPackage,0.0,No
7exWZUPYAwXwkPoWomYsvkammFE2,masculino,canceled,2020-12-28,cancelRequested,29,61.0,DF,weekly,2020-12-07,,customPackage,0.0,No
7fctJhbUuHReeAeMZkAIwxKb3T73,prefiro não dizer,canceled,2021-01-20,cancelRequested,21,17.0,SP,weekly,2020-09-03,,customPackage,4.0,No
7fx7cTnOF1SutVqOayT0Z9wDx882,masculino,canceled,2020-12-18,cancelRequested,20,16.0,SP,weekly,2020-07-30,,customPackage,5.0,No
7lKonfZ2ICbjz1q2eraYVRiR8Sm1,feminino,paused,2021-01-18,paymentFailedSubscription,19,62.0,GO,weekly,2020-11-04,2020-11-07,customPackage,2.0,Yes
7pymwiCwtdUMawXd37CfXDTKwQ03,masculino,canceled,2020-12-18,cancelRequested,29,19.0,SP,weekly,2020-08-24,,customPackage,4.0,No
7qeWf253h6S95CAuaDA4uTBQ8Cr2,masculino,canceled,2020-12-18,cancelRequested,21,12.0,SP,weekly,2020-09-02,,customPackage,3.0,No
7rhQewZqthc9cvlCA6dJOq9dzT93,masculino,canceled,2021-02-18,cancelRequested,33,14.0,SP,monthly,2020-12-17,2020-12-22,customPackage,2.0,Yes
7vczlYiAXvPoIaPRdtsZwtdTvkR2,prefiro não dizer,paused,2021-01-02,paymentFailedSubscription,24,11.0,SP,weekly,2020-07-16,,customPackage,6.0,No
80DRcrjdPYOt3MZ16eJC922JU512,masculino,canceled,2021-03-07,cancelRequested,24,16.0,SP,weekly,2020-11-13,,customPackage,4.0,No
81sjNsPTXMb0Z9317wCVHNnGYi63,masculino,canceled,2020-12-23,cancelRequested,25,14.0,SP,weekly,2020-08-20,,customPackage,4.0,No
830mrXXx6sYJ5rhPnMNwqHh18lT2,masculino,canceled,2021-02-13,cancelRequested,68,18.0,SP,weekly,2020-08-25,,customPackage,6.0,No
83TNqmJSlpcmJFxlqyRUEDckurH2,feminino,canceled,2021-01-07,cancelRequested,22,15.0,SP,monthly,2020-11-25,2020-11-28,customPackage,2.0,Yes
84O1g3egQ6VUvxcffMBTBt3GIlG3,masculino,canceled,2021-01-06,cancelRequested,22,11.0,SP,weekly,2020-08-05,2020-08-10,customPackage,5.0,Yes
85D35jxQrDf4zhupdfZoN5V7o923,masculino,canceled,2020-12-18,cancelRequested,34,14.0,SP,weekly,2020-09-01,,customPackage,3.0,No
85Hf4fe2SqUvh8kfK26pmMyYF8S2,masculino,paused,2021-02-22,paymentFailedSubscription,24,16.0,SP,weekly,2020-12-07,,customPackage,2.0,No
888hgdHhJlZIT8HMmukWTuJMJXx1,masculino,canceled,2020-12-18,cancelRequested,18,18.0,SP,weekly,2020-07-30,,customPackage,5.0,No
8AfiplkBHzLtHWoTkzlGf7a1nkp1,masculino,paused,2021-01-23,paymentFailedSubscription,23,61.0,DF,monthly,2020-12-20,,customPackage,1.0,No
8BZ9MSBnWqSyLNsqI3GyFnq8pQF2,masculino,paused,2021-03-05,paymentFailedSubscription,18,11.0,SP,monthly,2021-02-02,2021-02-12,customPackage,1.0,Yes
8BxxUR6uFPWTMs0oXgWoF6Ew5No1,feminino,paused,2020-12-26,paymentFailedSubscription,35,11.0,SP,weekly,2020-10-07,,customPackage,2.0,No
8HjzmhuLRdWRiSQoNFln2kebjyg1,masculino,canceled,2021-02-26,cancelRequested,20,11.0,SP,weekly,2021-01-21,,customPackage,1.0,No
8IwgWrUmVoPqJb2fFFNusFTioHv1,masculino,paused,2021-03-02,paymentFailedSubscription,28,12.0,SP,monthly,2020-09-01,2020-09-04,customPackage,6.0,Yes
8L0UyVk1aON2lmXrGlqgghjggvA3,masculino,canceled,2021-03-01,cancelRequested,26,11.0,SP,weekly,2020-11-05,,customPackage,4.0,No
8Ob1xFdtShPPfqzxK5nnt3rJXhp1,masculino,canceled,2020-12-18,cancelRequested,23,11.0,SP,monthly,2020-07-18,2020-08-14,customPackage,5.0,Yes
8Ot71MlQtjN9aEgCGjplW8SJeTJ3,masculino,canceled,2020-12-18,cancelRequested,32,19.0,SP,weekly,2020-09-11,,customPackage,3.0,No
8QF6UJJZuvMBxmOh08zBPRe228j2,masculino,paused,2021-01-03,paymentFailedSubscription,25,11.0,SP,weekly,2020-12-24,,customPackage,1.0,No
8Vdod8BJdnSvwkTrmIVhxd3uRcf2,masculino,active,2021-03-07,paused,51,61.0,DF,weekly,2020-12-23,2020-12-31,customPackage,3.0,Yes
8ZARlN7W2BSIH7d2eAt1aLtFrBn1,masculino,canceled,2021-01-23,cancelRequested,23,11.0,SP,monthly,2020-12-18,,customPackage,1.0,No
8aXO5EHvGSQbPmNo9WuC9abGoXk1,feminino,paused,2021-02-24,paymentFailedSubscription,52,12.0,SP,monthly,2021-01-21,,customPackage,1.0,No
8asWaZpS1LRUFvCnNHVPOEITrIo2,masculino,paused,2021-03-08,paymentFailedSubscription,23,61.0,DF,weekly,2020-12-14,,customPackage,3.0,No
8gvps1eGprh6nHAZJpH064oKue53,feminino,canceled,2020-12-18,cancelRequested,19,11.0,SP,weekly,2020-07-31,,customPackage,5.0,No
8hq2qCYYWfd7itIsqBMlA2oXkiy2,masculino,paused,2021-02-19,paymentFailedSubscription,27,11.0,SP,weekly,2020-12-31,,customPackage,2.0,No
8kYTZBy6qKYnh1O7UrowDrqdU183,masculino,paused,2021-02-17,canceled,24,11.0,SP,monthly,2020-11-17,,customPackage,3.0,No
8oATdCbm83acLXoX7OsJuambgik1,masculino,paused,2021-01-17,paymentFailedSubscription,26,11.0,SP,weekly,2020-12-17,,customPackage,1.0,No
8vJ7uNrsMTODVS9rrlEk3qIqHE43,masculino,canceled,2020-12-18,cancelRequested,29,16.0,SP,weekly,2020-08-03,2020-08-06,customPackage,4.0,Yes
8zeaCiAsitbrypqztUdMqahqEVF2,masculino,canceled,2021-02-26,cancelRequested,23,12.0,SP,monthly,2020-08-28,2020-09-02,customPackage,6.0,Yes
90sz5I2KZeTq5NxA15gsQzi3Syo2,masculino,canceled,2020-12-31,cancelRequested,33,11.0,SP,weekly,2020-07-31,,customPackage,5.0,No
92h5I7EJS4hvyhzPs1awufRe6W93,masculino,paused,2020-12-28,paymentFailedSubscription,18,62.0,GO,monthly,2020-11-25,,customPackage,1.0,No
92kKiSCrPSfyXRlSAp9Yrx3oDhM2,masculino,canceled,2021-02-16,cancelRequested,26,11.0,SP,weekly,2020-10-20,2020-10-23,customPackage,4.0,Yes
98YelK4L63d7LC2wicJ9jnxn3282,masculino,paused,2021-03-04,canceled,22,11.0,SP,monthly,2020-11-04,,customPackage,4.0,No
9AydxqkxcQNtUmnK8wKoTCcn5Tr2,feminino,canceled,2021-02-19,cancelRequested,27,12.0,SP,monthly,2020-10-30,,customPackage,4.0,No
9BNvuBPPpITwUhSzzZ5GgzNrGMG3,masculino,canceled,2021-01-01,cancelRequested,33,19.0,SP,weekly,2020-08-01,2020-09-15,customPackage,5.0,Yes
9BsHTq4i1zPJyEiTG1qVuTZnWS33,masculino,canceled,2020-12-18,cancelRequested,35,17.0,SP,weekly,2020-09-04,,customPackage,3.0,No
9DsY0QV7Yjf6w1jgIHpbirJxAKs2,feminino,paused,2021-02-18,paymentFailedSubscription,20,12.0,SP,monthly,2020-08-27,,customPackage,6.0,No
9F0dCAsZhUbXJcbMms6BoEjSaFC2,masculino,active,2021-03-04,paused,26,16.0,SP,weekly,2020-11-04,2020-11-07,customPackage,4.0,Yes
9I6So0upEeMBkCSOSvgW6N611un1,feminino,paused,2021-02-25,paymentFailedSubscription,26,11.0,SP,monthly,2020-12-22,,customPackage,2.0,No
9IBvFJ8Ab6ggIbfys5zvi7B5y2B2,feminino,canceled,2021-01-09,cancelRequested,35,19.0,SP,weekly,2020-09-19,,customPackage,4.0,No
9IHr6quSPRM0aYf4qUwHvLdf8c22,masculino,paused,2020-12-26,paymentFailedSubscription,28,11.0,SP,weekly,2020-11-12,,customPackage,1.0,No
9Jx5Zo89wahyr3BtLInBYlZ33xd2,masculino,cancelRequested,2021-02-27,paused,26,62.0,GO,monthly,2020-11-03,2020-11-06,customPackage,3.0,Yes
9K2ygaNDUkUKejvdnrlII9xocpo1,masculino,paused,2020-12-27,paymentFailedSubscription,33,11.0,SP,monthly,2020-11-24,,customPackage,1.0,No
9L0K2aTeo0SFn0ovl0hbnNsOGQa2,masculino,canceled,2020-12-18,cancelRequested,22,11.0,SP,weekly,2020-07-29,,customPackage,5.0,No
9MhbA9wbQ0NLqqifPvFyBrmWDOi2,feminino,paused,2021-02-21,paymentFailedSubscription,35,11.0,SP,monthly,2021-01-18,,customPackage,1.0,No
9NIGL4VF73Xj4JtxdIBxQuHUWmh2,masculino,canceled,2020-12-18,cancelRequested,22,18.0,SP,weekly,2020-08-01,,customPackage,4.0,No
9NPPBNMQvdM4Ow6H20CU8AUT2Ym2,masculino,canceled,2020-12-18,cancelRequested,29,11.0,SP,weekly,2020-07-29,,customPackage,5.0,No
9RKmKU3xjJhiy9BhPpfdJ46wBks2,masculino,paused,2021-03-03,canceled,28,14.0,SP,monthly,2021-02-03,,customPackage,1.0,No
9ZgjKfzkOeWz4YVPV8KCSW6PWWB3,masculino,cancelRequested,2021-03-07,paused,34,11.0,SP,weekly,2020-11-18,,customPackage,4.0,No
9avhcvsZjvR9SxE058GmR0KFdx43,masculino,canceled,2021-02-09,cancelRequested,25,11.0,SP,weekly,2020-08-06,,customPackage,6.0,No
9d0kY7BFxBhew2jZr49frFAUL0D3,masculino,canceled,2020-12-18,cancelRequested,24,16.0,SP,weekly,2020-08-11,2020-08-14,customPackage,4.0,Yes
9fnbjy7qyvX5UZrWWzPsD5Trd6N2,masculino,canceled,2020-12-18,cancelRequested,30,11.0,SP,monthly,2020-10-29,2020-11-05,customPackage,2.0,Yes
9g7HtvFfr3c8x7vGL7pzkmOU3HP2,masculino,canceled,2020-12-18,cancelRequested,28,11.0,SP,weekly,2020-08-03,,customPackage,4.0,No
9j2jn9X8jvXlUr2Xw4ZTLugHa6g2,feminino,canceled,2021-01-12,cancelRequested,36,62.0,GO,monthly,2020-11-05,,customPackage,2.0,No
9jATghCDgXUNOAmpTwEu54yBOLD3,feminino,canceled,2020-12-18,cancelRequested,33,11.0,SP,weekly,2020-08-29,,customPackage,4.0,No
9lIgKw3fslgcAeG4vitop3Xrnxv2,masculino,paused,2021-03-05,paymentFailedSubscription,40,19.0,SP,weekly,2020-10-06,,customPackage,5.0,No
9oRHyT7I9uXRDSOkXExe40d5PPy1,prefiro não dizer,cancelRequested,2021-03-02,paused,22,11.0,SP,weekly,2020-07-01,,customPackage,8.0,No
9oci5ckvxnZ4rqEVdFv7WASABuh1,masculino,canceled,2020-12-29,cancelRequested,24,62.0,GO,monthly,2020-11-22,2020-11-25,customPackage,1.0,Yes
9pWiE5qJT3Q7yrM9ZrHddijxjg33,masculino,canceled,2020-12-31,cancelRequested,27,11.0,SP,weekly,2020-08-17,,customPackage,4.0,No
9rievvATOSQQxOIR4x3xqMndr813,masculino,paused,2021-02-07,canceled,60,11.0,SP,monthly,2020-12-07,,customPackage,2.0,No
9s0rkW67m4XDPhedEOTCbWwyJrW2,masculino,paused,2021-01-31,paymentFailedSubscription,37,19.0,SP,weekly,2020-12-24,,customPackage,1.0,No
9vDJdy9ceVRPoBOPC7ZxiBP3KrG3,masculino,cancelRequested,2020-12-01,paused,28,16.0,SP,weekly,2020-07-27,,customPackage,5.0,No
9xkOlb1C2YZJQprJ0FlNkJRN9kG3,masculino,cancelRequested,2021-03-05,paused,29,11.0,SP,weekly,2020-07-16,2020-08-05,customPackage,8.0,Yes
A752WwhsGuY65WmaD8Twb2YXPIy2,masculino,paused,2021-01-08,paymentFailedSubscription,25,15.0,SP,weekly,2020-09-12,2020-09-23,customPackage,4.0,Yes
A8atQqBiFyUDrUbom60w9e5Kjfx1,prefiro não dizer,paused,2020-12-27,paymentFailedSubscription,24,11.0,SP,weekly,2020-07-28,,customPackage,5.0,No
AE8jRhF8v1Voq1WHpg15BYjL9AH2,masculino,active,2021-03-02,cancelRequested,21,11.0,SP,monthly,2020-11-26,2020-12-01,madePackage-0,4.0,Yes
AFWO8M5UqxYn8rADQT2sXwDT69l2,masculino,canceled,2021-01-25,cancelRequested,27,11.0,SP,weekly,2020-10-05,,customPackage,3.0,No
AGNQUHd4LbMhziNxQMWMw12fBwf2,masculino,canceled,2021-02-17,cancelRequested,41,11.0,SP,weekly,2021-01-18,,customPackage,1.0,No
AJxUHfqiv4Q0ujTm2c8iTx42GmO2,feminino,canceled,2021-03-06,cancelRequested,42,16.0,SP,monthly,2021-01-21,,customPackage,2.0,No
AKBWMbMF4SfVDxRInSZgRWDkzce2,masculino,canceled,2021-01-25,cancelRequested,50,13.0,SP,monthly,2020-11-18,,customPackage,2.0,No
ALrYezewDoMbbqGwJHTcWnUlfZv2,masculino,paused,2020-12-12,paymentFailedSubscription,25,11.0,SP,weekly,2020-12-02,2020-12-05,customPackage,0.0,Yes
AMRDHIhqdDbRr84DIP8ZNezoxQ12,masculino,active,2021-02-16,paused,44,11.0,SP,monthly,2021-02-06,,customPackage,0.0,No
ARP2P5VaBPOVHEqWqYespXRc5AI3,masculino,cancelRequested,2021-03-02,paused,20,62.0,GO,weekly,2020-11-09,,customPackage,4.0,No
ASRfwtKgfwbDt02byTvIKmICACv2,masculino,paused,2020-12-29,paymentFailedSubscription,30,18.0,SP,weekly,2020-12-19,,customPackage,0.0,No
AZudMNF6lfgMOuH47dlZCIKddg92,feminino,active,2021-02-27,paused,15,19.0,SP,monthly,2020-08-13,,customPackage,6.0,No
AbdmDYSON2bGfEF59Mo7kWKB1Rw2,masculino,active,2021-02-14,paused,24,61.0,DF,monthly,2020-11-26,,customPackage,3.0,No
AcaJUmsEdhYDIpC8c3eeYkatxFC3,masculino,canceled,2020-12-18,cancelRequested,16,17.0,SP,weekly,2020-08-09,,customPackage,4.0,No
Ad96BGQ8cKdaTvOMbqzP8D0FDOX2,masculino,paused,2021-03-08,paymentFailedSubscription,21,14.0,SP,monthly,2020-11-05,,customPackage,4.0,No
AdFgIUq9ezMQMsQCoXx28ccrqx33,feminino,paused,2021-01-14,paymentFailedSubscription,27,11.0,SP,weekly,2020-09-28,,customPackage,4.0,No
Adah1DkzFZXD1rthozDwOCOF9x33,masculino,canceled,2021-02-28,cancelRequested,19,11.0,SP,weekly,2020-10-28,,customPackage,4.0,No
AdsHNs4ow4fbTTi0U0HaY3LHZgw2,masculino,canceled,2021-01-05,cancelRequested,33,62.0,GO,weekly,2020-12-17,,customPackage,1.0,No
AeOnwpTPFzSzLeBmyTu3pZSRu5C2,masculino,canceled,2020-12-18,cancelRequested,19,16.0,SP,weekly,2020-10-14,,customPackage,2.0,No
AkbCRLAzNZQQZtZoHBnHB4laZhr2,masculino,canceled,2020-12-18,cancelRequested,29,11.0,SP,weekly,2020-08-03,,customPackage,4.0,No
Aq8F5JZzx5PL8QClZaB4iIysRyA3,masculino,active,2021-02-10,paused,27,19.0,SP,monthly,2020-11-06,,madePackage-0,3.0,No
As8vpxb6OKXY1A6dp4MUJ8SfPtu2,masculino,active,2021-02-10,paused,19,11.0,SP,monthly,2020-12-06,,customPackage,2.0,No
AsbfQDWZked3cxqqPFucwl2HKUk1,masculino,canceled,2021-03-05,cancelRequested,30,11.0,SP,weekly,2020-09-28,,customPackage,6.0,No
